"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "rx" "ry" "inside"
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 1158 450 708 8.670499e-14 0 0 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 1158 450 708 8.670499e-14 0 0 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 1158 450 708 8.670499e-14 0 0 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 1158 450 708 8.670499e-14 0 0 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 1067 459 708 8.670499e-14 91 -9 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 983 463 708 8.670499e-14 175 -13 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 698 471 708 8.670499e-14 460 -21 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 603 471 708 8.670499e-14 555 -21 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 517 468 708 8.670499e-14 641 -18 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 508 466 708 8.670499e-14 650 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 502 466 708 8.670499e-14 656 -16 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 488 464 708 8.670499e-14 670 -14 FALSE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 464 454 708 8.670499e-14 694 -4 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 448 447 708 8.670499e-14 710 3 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 437 445 708 8.670499e-14 721 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 436 445 708 8.670499e-14 722 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 9 350 1150 450 450 450 60 858 435 445 708 8.670499e-14 723 5 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 435 445 701.7036 -3.410605e-13 0 0 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 435 445 701.7036 -3.410605e-13 0 0 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 435 445 701.7036 -3.410605e-13 0 0 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 435 445 701.7036 -3.410605e-13 0 0 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 435 445 701.7036 -3.410605e-13 0 0 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 435 445 701.7036 -3.410605e-13 0 0 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 477 446 701.7036 -3.410605e-13 41.37644 -7.279426 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 598 453 701.7036 -3.410605e-13 161.3901 -24.2125 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 866 482 701.7036 -3.410605e-13 429.8595 -48.48486 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1020 521 701.7036 -3.410605e-13 588.522 -40.53278 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1245 610 701.7036 -3.410605e-13 826.631 2.479679 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1286 629 701.7036 -3.410605e-13 870.567 13.04539 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 633 701.7036 -3.410605e-13 877.2364 15.78729 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1292 634 701.7036 -3.410605e-13 877.4331 16.76776 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1290 634 701.7036 -3.410605e-13 875.4722 17.16109 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1283 633 701.7036 -3.410605e-13 868.4122 17.55727 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1254 624 701.7036 -3.410605e-13 838.2086 14.43629 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1222 617 701.7036 -3.410605e-13 805.4568 13.86625 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1175 607 701.7036 -3.410605e-13 757.4081 13.30476 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1158 604 701.7036 -3.410605e-13 740.1501 13.70664 FALSE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1141 603 701.7036 -3.410605e-13 723.2854 16.06946 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 1 16 10 350 450 450 1123 583 60 938 1139 603 701.7036 -3.410605e-13 721.3245 16.46279 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1139 603 722.4528 5.684342e-14 0 0 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1131 596 722.4528 5.684342e-14 10.12246 3.245887 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 1116 587 722.4528 5.684342e-14 27.46339 5.546383 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 930 482 722.4528 5.684342e-14 239.869 28.01567 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 844 438 722.4528 5.684342e-14 336.2711 34.23061 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 662 348 722.4528 5.684342e-14 539.047 44.52333 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 603 322 722.4528 5.684342e-14 603.5204 44.9455 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 584 311 722.4528 5.684342e-14 625.3267 47.49238 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 580 313 722.4528 5.684342e-14 628.203 44.06793 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 577 313 722.4528 5.684342e-14 630.9561 42.87616 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 562 316 722.4528 5.684342e-14 643.53 34.16417 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 529 315 722.4528 5.684342e-14 674.2116 21.97237 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 522 314 722.4528 5.684342e-14 681.0328 20.10927 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 512 313 722.4528 5.684342e-14 690.6071 17.0544 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 509 313 722.4528 5.684342e-14 693.3602 15.86263 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 507 312 722.4528 5.684342e-14 695.5929 15.98582 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 506 312 722.4528 5.684342e-14 696.5106 15.58856 FALSE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 502 314 722.4528 5.684342e-14 699.3869 12.16412 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 491 316 722.4528 5.684342e-14 708.6872 5.958867 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 487 316 722.4528 5.684342e-14 712.358 4.369836 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 2 16 11 350 1123 583 476 316 60 1677 479 317 722.4528 5.684342e-14 719.3024 0.2740664 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 479 317 683.3915 0 0 0 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 479 317 683.3915 0 0 0 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 479 317 683.3915 0 0 0 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 479 317 683.3915 0 0 0 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 482 320 683.3915 0 4.161597 0.8252956 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 497 323 683.3915 0 18.29698 -5.022011 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 576 353 683.3915 0 100.6392 -24.01552 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 705 433 683.3915 0 252.3414 -29.25409 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 902 585 683.3915 0 500.5974 -12.46138 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 932 612 683.3915 0 540.5452 -6.701868 FALSE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1034 698 683.3915 0 673.1427 8.059801 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1048 710 683.3915 0 691.4513 10.24888 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1051 712 683.3915 0 695.0569 10.24303 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1046 712 683.3915 0 690.9011 13.02328 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1042 712 683.3915 0 687.5766 15.24748 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1040 711 683.3915 0 685.3582 15.52843 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1040 711 683.3915 0 685.3582 15.52843 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1038 709 683.3915 0 682.5838 14.97824 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 12 350 476 316 1047 697 60 827 1037 708 683.3915 0 681.1966 14.70314 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 1037 708 700.9001 0 0 0 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 1037 708 700.9001 0 0 0 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 1037 708 700.9001 0 0 0 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 1037 708 700.9001 0 0 0 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 1037 708 700.9001 0 0 0 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 1019 697 700.9001 0 20.39663 -5.383078 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 817 533 700.9001 0 278.5704 -37.73005 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 617 349 700.9001 0 549.7987 -54.79383 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 560 289 700.9001 0 632.5566 -54.42573 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 527 243 700.9001 0 688.6002 -46.41888 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 524 237 700.9001 0 695.0077 -44.43286 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 522 229 700.9001 0 702.1671 -40.34098 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 521 225 700.9001 0 705.7468 -38.29504 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 521 223 700.9001 0 707.1906 -36.91111 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 523 222 700.9001 0 706.5286 -34.77528 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 528 220 700.9001 0 704.5126 -29.7817 FALSE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 531 219 700.9001 0 703.1587 -26.92395 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 538 216 700.9001 0 700.4807 -19.79455 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 13 350 1047 697 552 202 60 886 540 215 700.9001 0 699.8187 -17.65872 TRUE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 540 215 682.5049 5.684342e-14 0 0 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 542 215 682.5049 5.684342e-14 1.15164 -1.635153 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 566 235 682.5049 5.684342e-14 31.32285 -9.740589 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 634 295 682.5049 5.684342e-14 119.5332 -30.78659 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 686 343 682.5049 5.684342e-14 188.7195 -45.66121 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 900 544 682.5049 5.684342e-14 476.2779 -104.8828 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 935 583 682.5049 5.684342e-14 528.3171 -111.041 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1046 709 682.5049 5.684342e-14 695.2477 -129.2386 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 715 682.5049 5.684342e-14 703.0323 -129.8716 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1051 716 682.5049 5.684342e-14 703.8498 -129.2958 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1049 717 682.5049 5.684342e-14 703.5158 -127.0848 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1041 718 682.5049 5.684342e-14 699.7268 -119.9684 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1031 720 682.5049 5.684342e-14 695.6038 -110.641 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1007 726 682.5049 5.684342e-14 686.6895 -87.5642 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 1007 726 682.5049 5.684342e-14 686.6895 -87.5642 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 986 736 682.5049 5.684342e-14 682.7731 -64.63689 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 978 741 682.5049 5.684342e-14 682.2544 -55.21718 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 975 745 682.5049 5.684342e-14 683.7972 -50.46117 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 965 752 682.5049 5.684342e-14 683.7621 -38.25467 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 964 752 682.5049 5.684342e-14 683.1863 -37.43709 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 961 754 682.5049 5.684342e-14 683.094 -33.83272 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 960 755 682.5049 5.684342e-14 683.3357 -32.43933 FALSE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 957 757 682.5049 5.684342e-14 683.2434 -28.83496 TRUE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 956 757 682.5049 5.684342e-14 682.6676 -28.01738 TRUE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 956 758 682.5049 5.684342e-14 683.4852 -27.44156 TRUE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 955 759 682.5049 5.684342e-14 683.7269 -26.04816 TRUE
2 24 3 4 1 16 14 350 552 202 933 773 60 988 955 759 682.5049 5.684342e-14 683.7269 -26.04816 TRUE
