"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "x" "y" "rx" "ry"
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 553 564 554.152506084742 5.50670620214078e-14 -403 209 453.693708499551 -15.8751021390268
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 544 568 554.152506084742 5.50670620214078e-14 -412 213 463.539433297013 -15.6267008253293
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 536 575 554.152506084742 5.50670620214078e-14 -420 220 473.769051033825 -18.517188839263
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 525 581 554.152506084742 5.50670620214078e-14 -431 226 486.279444469132 -19.2172289051376
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 522 582 554.152506084742 5.50670620214078e-14 -434 227 489.418333796763 -18.833335965787
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 517 583 554.152506084742 5.50670620214078e-14 -439 228 494.363778133103 -17.5913293972999
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 510 584 554.152506084742 5.50670620214078e-14 -446 229 501.115777478151 -15.4912091996762
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 504 586 554.152506084742 5.50670620214078e-14 -452 231 507.393556133413 -14.723423320975
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 504 586 554.152506084742 5.50670620214078e-14 -452 231 507.393556133413 -14.723423320975
1 24 10 4 1 16 7 350 1123 316 476 583 60 474 504 586 554.152506084742 5.50670620214078e-14 -452 231 507.393556133413 -14.723423320975
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 660 533 496.97987886835 -7.105427357601e-14 0 0 0 0
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 828 497 554.152506084742 5.50670620214078e-14 168 -36 171.652824646042 -7.43692080334521
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 954 481 554.152506084742 5.50670620214078e-14 294 -52 298.555346622604 -2.16910190097573
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1063 470 554.152506084742 5.50670620214078e-14 403 -63 407.861582769823 5.18934490038608
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1113 470 554.152506084742 5.50670620214078e-14 453 -63 457.159353246543 13.5397835729733
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1125 468 554.152506084742 5.50670620214078e-14 465 -65 469.324835707859 13.5719780353255
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1133 462 554.152506084742 5.50670620214078e-14 473 -71 478.214531624844 8.99231576573304
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1136 461 554.152506084742 5.50670620214078e-14 476 -72 481.339406626899 8.50738667655388
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1143 457 554.152506084742 5.50670620214078e-14 483 -76 488.909129587447 5.7326264525785
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1149 455 554.152506084742 5.50670620214078e-14 489 -78 495.158879591557 4.76276827422018
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1160 450 554.152506084742 5.50670620214078e-14 500 -83 506.839432963694 1.67008773451738
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1167 450 554.152506084742 5.50670620214078e-14 507 -83 513.741120830435 2.8391491486796
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1179 448 554.152506084742 5.50670620214078e-14 519 -85 525.906603291751 2.87134361103173
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1180 448 554.152506084742 5.50670620214078e-14 520 -85 526.892558701286 3.03835238448347
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1050 443 554.152506084742 5.50670620214078e-14 390 -90 399.553399329073 -23.6025652119154
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 931 439 554.152506084742 5.50670620214078e-14 271 -94 282.892740688286 -47.4204308908106
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 906 439 554.152506084742 5.50670620214078e-14 246 -94 258.243855449926 -51.5956502271042
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 901 439 554.152506084742 5.50670620214078e-14 241 -94 253.314078402254 -52.4306940943629
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 900 439 554.152506084742 5.50670620214078e-14 240 -94 252.32812299272 -52.5977028678147
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 900 440 554.152506084742 5.50670620214078e-14 240 -93 252.161114219268 -51.6117474582803
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 915 442 554.152506084742 5.50670620214078e-14 255 -91 266.61642781538 -47.1347050374353
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 984 447 554.152506084742 5.50670620214078e-14 324 -86 333.812307205995 -30.6813226215929
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1025 447 554.152506084742 5.50670620214078e-14 365 -86 374.236478996906 -23.8339629100714
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1102 448 554.152506084742 5.50670620214078e-14 442 -85 449.988036757603 -9.98833194475263
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1134 452 554.152506084742 5.50670620214078e-14 474 -81 480.870574768896 -0.700229556159201
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1168 454 554.152506084742 5.50670620214078e-14 508 -79 514.059041146162 6.94997956026893
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 2 16 8 350 476 583 1150 450 60 1106 1171 454 554.152506084742 5.50670620214078e-14 511 -79 517.016907374766 7.45100588062417
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 1171 454 721.01109561504 4.72155647912587e-12 0 0 0 0
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 591 420 554.152506084742 5.50670620214078e-14 -580 -34 580.179698404178 30.7817731723958
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 556 420 554.152506084742 5.50670620214078e-14 -615 -34 615.179159790378 30.5876014032632
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 494 420 554.152506084742 5.50670620214078e-14 -677 -34 677.178205674503 30.2436399836568
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 465 420 554.152506084742 5.50670620214078e-14 -706 -34 706.177759394497 30.0827548035183
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 440 420 554.152506084742 5.50670620214078e-14 -731 -34 731.177374670353 29.9440606827093
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 435 420 554.152506084742 5.50670620214078e-14 -736 -34 736.177297725525 29.9163218585475
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 432 421 554.152506084742 5.50670620214078e-14 -739 -33 739.171703793795 28.8996939530161
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 432 421 554.152506084742 5.50670620214078e-14 -739 -33 739.171703793795 28.8996939530161
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 432 422 554.152506084742 5.50670620214078e-14 -739 -32 739.166156028963 27.8997093419818
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 431 423 554.152506084742 5.50670620214078e-14 -740 -31 740.160592875165 26.8941769661152
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 432 430 554.152506084742 5.50670620214078e-14 -739 -24 739.121773910304 19.8998324537077
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 435 436 554.152506084742 5.50670620214078e-14 -736 -18 736.088533488207 13.9165680819991
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 436 440 554.152506084742 5.50670620214078e-14 -735 -14 735.066357817843 9.92217740269439
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 436 440 554.152506084742 5.50670620214078e-14 -735 -14 735.066357817843 9.92217740269439
1 24 10 4 1 16 9 350 1150 450 450 450 60 395 437 441 554.152506084742 5.50670620214078e-14 -734 -13 734.060825441976 8.92774055649248
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 654 463 484.108458922172 1.27897692436818e-13 0 0 0 0
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 700 474 554.152506084742 5.50670620214078e-14 46 11 47.2910555022559 -0.745700665515598
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 807 500 554.152506084742 5.50670620214078e-14 153 37 157.396547396933 -2.08011238275403
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 858 513 554.152506084742 5.50670620214078e-14 204 50 210.027315420956 -2.12762239745445
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 911 525 554.152506084742 5.50670620214078e-14 257 62 264.347787446064 -3.63968025661629
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 922 526 554.152506084742 5.50670620214078e-14 268 63 275.252368646222 -5.39755080053258
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 940 532 554.152506084742 5.50670620214078e-14 286 69 294.177879719502 -4.04661386078962
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 947 533 554.152506084742 5.50670620214078e-14 293 70 301.207296242354 -4.81297105443585
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 952 535 554.152506084742 5.50670620214078e-14 298 72 306.547008764121 -4.11478040362068
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 954 535 554.152506084742 5.50670620214078e-14 300 72 308.484591102774 -4.61053707875571
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 960 537 554.152506084742 5.50670620214078e-14 306 74 314.793094793867 -4.16022476550806
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 988 546 554.152506084742 5.50670620214078e-14 334 83 344.150152573113 -2.38169769346112
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1000 550 554.152506084742 5.50670620214078e-14 346 87 356.7671599553 -1.48107306696581
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1008 552 554.152506084742 5.50670620214078e-14 354 89 365.013245985046 -1.52651742885318
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1014 555 554.152506084742 5.50670620214078e-14 360 92 371.569628013706 -0.107413946279152
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1041 563 554.152506084742 5.50670620214078e-14 387 100 399.710016286059 0.950200294008923
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1052 567 554.152506084742 5.50670620214078e-14 398 104 411.358232498919 2.09870325807175
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1074 572 554.152506084742 5.50670620214078e-14 420 109 433.911029911937 1.48933567821828
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1088 576 554.152506084742 5.50670620214078e-14 434 113 448.465619632776 1.89420362957856
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1109 582 554.152506084742 5.50670620214078e-14 455 119 470.297504214035 2.50150555661898
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1110 582 554.152506084742 5.50670620214078e-14 456 119 471.266295383361 2.25362721905145
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1110 582 554.152506084742 5.50670620214078e-14 456 119 471.266295383361 2.25362721905145
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1110 582 554.152506084742 5.50670620214078e-14 456 119 471.266295383361 2.25362721905145
1 24 10 4 1 16 10 350 450 450 1123 583 60 602 1110 582 554.152506084742 5.50670620214078e-14 456 119 471.266295383361 2.25362721905145
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 639 378 174.3932338137 -7.105427357601e-15 0 0 0 0
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 576 358 554.152506084742 5.50670620214078e-14 -63 -20 65.9945328629822 -3.70427215479074
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 539 346 554.152506084742 5.50670620214078e-14 -100 -32 104.843517148907 -5.64242074352025
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 520 341 554.152506084742 5.50670620214078e-14 -119 -37 124.379825556603 -7.72392351780668
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 518 340 554.152506084742 5.50670620214078e-14 -121 -38 126.604682516447 -7.50029098833789
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 515 340 554.152506084742 5.50670620214078e-14 -124 -38 129.40869038594 -8.56684612888135
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 509 336 554.152506084742 5.50670620214078e-14 -130 -42 136.438779645651 -6.96127925064388
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 508 334 554.152506084742 5.50670620214078e-14 -131 -44 138.084485695845 -5.44745905116284
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 506 331 554.152506084742 5.50670620214078e-14 -133 -47 141.02037941605 -3.35448794203186
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 505 330 554.152506084742 5.50670620214078e-14 -134 -48 142.310567086062 -2.77533703238191
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 498 320 554.152506084742 5.50670620214078e-14 -141 -58 152.408435916692 4.08272720466098
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 489 315 554.152506084742 5.50670620214078e-14 -150 -63 162.598051426077 5.55640823218609
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 478 308 554.152506084742 5.50670620214078e-14 -161 -70 175.368042275487 8.18839107901108
1 24 10 4 1 16 11 350 1123 583 476 316 60 371 478 308 554.152506084742 5.50670620214078e-14 -161 -70 175.368042275487 8.18839107901108
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 478 308 689.261924089819 -5.6843418860808e-14 0 0 0 0
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 690 440 554.152506084742 5.50670620214078e-14 212 132 249.507471672829 -10.6780887537332
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 733 493 554.152506084742 5.50670620214078e-14 255 185 314.91656859855 8.8065215672772
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 801 573 554.152506084742 5.50670620214078e-14 323 265 416.201722413172 36.4708960721936
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 828 598 554.152506084742 5.50670620214078e-14 350 290 452.60007712155 41.8708751946657
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 884 639 554.152506084742 5.50670620214078e-14 406 331 521.968481684355 44.1124033365839
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 905 650 554.152506084742 5.50670620214078e-14 427 342 545.512506724515 41.341323238808
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 937 666 554.152506084742 5.50670620214078e-14 459 358 580.959118739625 36.4897568267858
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 947 668 554.152506084742 5.50670620214078e-14 469 360 590.343069562879 32.4970801623464
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 956 670 554.152506084742 5.50670620214078e-14 478 362 598.901499665905 29.0687753083965
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 958 670 554.152506084742 5.50670620214078e-14 480 362 600.55254110636 27.9400316874176
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 960 672 554.152506084742 5.50670620214078e-14 482 364 603.332326167794 28.4623295068937
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 961 673 554.152506084742 5.50670620214078e-14 483 365 604.722218698511 28.7234784166317
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 962 673 554.152506084742 5.50670620214078e-14 484 365 605.547739418738 28.1591066061423
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 962 673 554.152506084742 5.50670620214078e-14 484 365 605.547739418738 28.1591066061423
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 962 673 554.152506084742 5.50670620214078e-14 484 365 605.547739418738 28.1591066061423
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 962 673 554.152506084742 5.50670620214078e-14 484 365 605.547739418738 28.1591066061423
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 963 673 554.152506084742 5.50670620214078e-14 485 365 606.373260138966 27.5947347956529
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 964 673 554.152506084742 5.50670620214078e-14 486 365 607.198780859193 27.0303629851634
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 971 675 554.152506084742 5.50670620214078e-14 493 367 614.106169521764 24.7308017521923
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 987 679 554.152506084742 5.50670620214078e-14 509 371 629.571988287361 19.0029356652713
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 997 681 554.152506084742 5.50670620214078e-14 519 373 638.955939110615 15.0102590008319
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1011 682 554.152506084742 5.50670620214078e-14 533 374 651.077601004289 7.93457437420739
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1015 682 554.152506084742 5.50670620214078e-14 537 374 654.379683885199 5.67708713224965
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1022 683 554.152506084742 5.50670620214078e-14 544 375 660.722700737281 2.55200517905109
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1023 683 554.152506084742 5.50670620214078e-14 545 375 661.548221457508 1.98763336856166
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1026 684 554.152506084742 5.50670620214078e-14 548 376 664.58915542868 1.12003865732089
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1030 684 554.152506084742 5.50670620214078e-14 552 376 667.89123830959 -1.13744858463684
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1038 687 554.152506084742 5.50670620214078e-14 560 379 676.188519502878 -3.17586090786989
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1040 687 554.152506084742 5.50670620214078e-14 562 379 677.839560943333 -4.30460452884876
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1040 688 554.152506084742 5.50670620214078e-14 562 380 678.403932753822 -3.47908380862128
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1040 688 554.152506084742 5.50670620214078e-14 562 380 678.403932753822 -3.47908380862128
1 24 10 4 1 16 12 350 476 316 1047 697 60 830 1043 690 554.152506084742 5.50670620214078e-14 565 382 682.009238535484 -3.52115779963464
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 571 243 45.18849411078 -3.5527136788005e-15 0 0 0 0
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 540 230 554.152506084742 5.50670620214078e-14 -31 -13 24.8293292812415 -22.6606356363559
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 536 230 554.152506084742 5.50670620214078e-14 -35 -13 26.5111733323773 -26.289878062491
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 529 228 554.152506084742 5.50670620214078e-14 -42 -15 31.2690216349325 -31.8001302826596
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 529 228 554.152506084742 5.50670620214078e-14 -42 -15 31.2690216349325 -31.8001302826596
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 529 228 554.152506084742 5.50670620214078e-14 -42 -15 31.2690216349325 -31.8001302826596
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 529 228 554.152506084742 5.50670620214078e-14 -42 -15 31.2690216349325 -31.8001302826596
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 529 219 554.152506084742 5.50670620214078e-14 -42 -24 39.4348170937365 -28.0159811676041
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 530 213 554.152506084742 5.50670620214078e-14 -41 -30 44.4582197201553 -24.5859044843666
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 533 210 554.152506084742 5.50670620214078e-14 -38 -33 45.9187685014048 -20.6025896264134
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 533 209 554.152506084742 5.50670620214078e-14 -38 -34 46.8260791079385 -20.1821286136295
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 534 208 554.152506084742 5.50670620214078e-14 -37 -35 47.3129287016884 -18.8543569943117
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 535 207 554.152506084742 5.50670620214078e-14 -36 -36 47.7997782954382 -17.526585374994
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 535 206 554.152506084742 5.50670620214078e-14 -36 -37 48.707088901972 -17.1061243622101
1 24 10 4 1 16 13 350 1047 697 552 202 60 375 535 206 554.152506084742 5.50670620214078e-14 -36 -37 48.707088901972 -17.1061243622101
1 24 10 4 1 16 14 350 552 202 933 773 60 804 621 336 536.947855941338 -2.8421709430404e-14 0 0 0 0
1 24 10 4 1 16 14 350 552 202 933 773 60 804 656 397 554.152506084742 5.50670620214078e-14 35 61 69.9825869201447 6.95970746255902
1 24 10 4 1 16 14 350 552 202 933 773 60 804 718 520 554.152506084742 5.50670620214078e-14 97 184 206.11312397547 27.97105870489
1 24 10 4 1 16 14 350 552 202 933 773 60 804 759 605 554.152506084742 5.50670620214078e-14 138 269 299.114705874804 43.9930986568288
1 24 10 4 1 16 14 350 552 202 933 773 60 804 771 626 554.152506084742 5.50670620214078e-14 150 290 323.178495043583 46.4290893876362
1 24 10 4 1 16 14 350 552 202 933 773 60 804 779 638 554.152506084742 5.50670620214078e-14 158 302 337.593302579094 46.8909591898076
1 24 10 4 1 16 14 350 552 202 933 773 60 804 800 661 554.152506084742 5.50670620214078e-14 179 325 368.514368407531 43.1643403424486
1 24 10 4 1 16 14 350 552 202 933 773 60 804 814 672 554.152506084742 5.50670620214078e-14 193 336 385.601688709639 38.1619924044145
1 24 10 4 1 16 14 350 552 202 933 773 60 804 818 675 554.152506084742 5.50670620214078e-14 197 339 390.367514611884 36.6497412779499
1 24 10 4 1 16 14 350 552 202 933 773 60 804 824 679 554.152506084742 5.50670620214078e-14 203 343 397.109323820999 34.0908335836615
1 24 10 4 1 16 14 350 552 202 933 773 60 804 826 681 554.152506084742 5.50670620214078e-14 205 345 399.899166416373 33.6252390250209
1 24 10 4 1 16 14 350 552 202 933 773 60 804 827 681 554.152506084742 5.50670620214078e-14 206 345 400.480228425557 32.8113797365172
1 24 10 4 1 16 14 350 552 202 933 773 60 804 827 681 554.152506084742 5.50670620214078e-14 206 345 400.480228425557 32.8113797365172
1 24 10 4 1 16 14 350 552 202 933 773 60 804 827 681 554.152506084742 5.50670620214078e-14 206 345 400.480228425557 32.8113797365172
1 24 10 4 1 16 14 350 552 202 933 773 60 804 827 681 554.152506084742 5.50670620214078e-14 206 345 400.480228425557 32.8113797365172
1 24 10 4 1 16 14 350 552 202 933 773 60 804 831 686 554.152506084742 5.50670620214078e-14 210 350 406.873772904809 32.4612526284195
1 24 10 4 1 16 14 350 552 202 933 773 60 804 832 687 554.152506084742 5.50670620214078e-14 211 351 408.268694202496 32.2284553490992
1 24 10 4 1 16 14 350 552 202 933 773 60 804 849 696 554.152506084742 5.50670620214078e-14 228 360 425.471481955147 23.6224055271872
1 24 10 4 1 16 14 350 552 202 933 773 60 804 866 705 554.152506084742 5.50670620214078e-14 245 369 442.674269707798 15.0163557052751
1 24 10 4 1 16 14 350 552 202 933 773 60 804 898 721 554.152506084742 5.50670620214078e-14 277 385 474.290002617727 -1.73014937990834
1 24 10 4 1 16 14 350 552 202 933 773 60 804 911 727 554.152506084742 5.50670620214078e-14 290 391 486.726964468133 -8.82394807535584
1 24 10 4 1 16 14 350 552 202 933 773 60 804 921 733 554.152506084742 5.50670620214078e-14 300 397 497.42074029099 -13.4761689052923
1 24 10 4 1 16 14 350 552 202 933 773 60 804 923 735 554.152506084742 5.50670620214078e-14 302 399 500.210582886364 -13.9417634639328
1 24 10 4 1 16 14 350 552 202 933 773 60 804 929 740 554.152506084742 5.50670620214078e-14 308 404 507.766251383983 -15.9196091490379
1 24 10 4 1 16 14 350 552 202 933 773 60 804 930 741 554.152506084742 5.50670620214078e-14 309 405 509.16117268167 -16.1524064283582
1 24 10 4 1 16 14 350 552 202 933 773 60 804 930 743 554.152506084742 5.50670620214078e-14 309 407 510.788891258677 -14.9902824099914
1 24 10 4 1 16 14 350 552 202 933 773 60 804 931 744 554.152506084742 5.50670620214078e-14 310 408 512.183812556364 -15.2230796893116
1 24 10 4 1 16 14 350 552 202 933 773 60 804 931 749 554.152506084742 5.50670620214078e-14 310 413 516.253108998883 -12.3177696433946
1 24 10 4 1 16 14 350 552 202 933 773 60 804 933 754 554.152506084742 5.50670620214078e-14 312 418 521.484529459768 -11.0401781744849
1 24 10 4 1 16 14 350 552 202 933 773 60 804 934 759 554.152506084742 5.50670620214078e-14 313 423 526.13488791147 -8.94872741707152
1 24 10 4 1 16 14 350 552 202 933 773 60 804 934 762 554.152506084742 5.50670620214078e-14 313 426 528.576465776981 -7.20554138952127
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 95 49.8196748283246 -1.06581410364015e-14 0 0 0 0
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
1 24 10 4 1 16 15 350 933 773 666 126 60 309 705 94 554.152506084742 5.50670620214078e-14 0 -1 -0.622244125575368 0.782823254756108
